time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0731948617702,0.124617375208,12.1810843306,0.0362660118291,0.0528233398569,0.0,-0.236568363442,0.27026515779,2.96210479147,0.0554473896159,0.0827918750648,0.0,441.75864194724636,440.9923711624009,439.4863186232641,441.9315452951585
1.3800000000000008,-0.0884928433657,0.141588166454,12.3616424882,0.03950070633,0.0582949077897,0.0,-0.273882942095,0.295748397838,3.05620143377,0.0506493406195,0.10417442343,0.0,442.55528008607934,444.3186160487563,444.68763956011844,444.2963494554697
1.4400000000000008,-0.106305253818,0.160259799034,12.5505087802,0.0425007936293,0.0643552448671,0.0,-0.320538454171,0.326960808711,3.2387712709,0.0486736143143,0.0937717697379,0.0,472.14899989094715,471.35387018481185,471.5750529062789,471.4238262623325
1.5000000000000009,-0.126730433926,0.18065974194,12.7453664273,0.0458217686292,0.0695890164359,0.0,-0.360790251919,0.353314439,3.2563741326,0.0661513189993,0.0690722322509,0.0,421.683822428502,419.55120963929846,420.87219916808453,422.384434578098
1.560000000000001,-0.149667599576,0.202708398134,12.9413607216,0.0501210051843,0.0738146309816,0.0,-0.404156188397,0.382009355984,3.27664944199,0.0808527565561,0.0730059040886,0.0,422.13986863679,422.48325347198005,421.56444857940073,422.83709608739014
1.620000000000001,-0.175724594081,0.226859410377,13.1444306725,0.054465862078,0.0783702440572,0.0,-0.464895806104,0.423547458219,3.49162188084,0.0445938767886,0.0812054256046,0.0,482.2308172330897,482.8538289447621,484.4398669520887,481.70893925592446
1.680000000000001,-0.205237514029,0.253389540073,13.3566035732,0.057812703844,0.082927086089,0.0,-0.519323249377,0.461077816021,3.58045269125,0.0719232089674,0.0625328792129,0.0,446.51779041906735,444.99624023760595,445.56761887747194,447.79836177066596
1.740000000000001,-0.238262979167,0.282355806484,13.5759744967,0.0630805982276,0.0865665604789,0.0,-0.581891313397,0.504967191826,3.73133119366,0.108427620741,0.0566181794642,0.0,467.0515054327475,466.59236742297696,463.8720234049584,466.73547149532226
1.8000000000000012,-0.274580084028,0.313680501969,13.7981881252,0.0698218132257,0.0899423059762,0.0,-0.628964315589,0.539720167115,3.6758830102,0.119227043497,0.0555415543119,0.0,400.0278277683262,399.93230824879777,400.4164563069363,401.4104117316658
1.8600000000000012,-0.314199382883,0.347529960426,14.0217050789,0.076747676166,0.0936258823369,0.0,-0.69201063574,0.589282589156,3.77423488606,0.106496383455,0.0710792438033,0.0,450.25612808580945,451.5140637389438,451.7273825338369,450.71118073133044
1.9200000000000013,-0.357759341828,0.384555893553,14.251922888,0.0829986476706,0.0976900356414,0.0,-0.760391170774,0.645540751988,3.89912809733,0.0991045872589,0.060036763069,0.0,460.10427401823796,459.2323993146209,461.01606172428365,460.440621081254
1.9800000000000013,-0.405482055456,0.425065910789,14.4893501105,0.0885413449865,0.101521985535,0.0,-0.83071721714,0.705352522521,4.01456709224,0.0734556252737,0.0705921786554,0.0,458.29179358538084,459.132878363309,459.23878217912295,457.20630802042405
2.0400000000000014,-0.456957403111,0.468794430913,14.72833171,0.0927370144111,0.105785495036,0.0,-0.885485392725,0.752608304893,3.95159656209,0.0617307881258,0.0719746860736,0.0,400.5006129393717,400.6308274451197,402.18633498004215,401.1271285353402
2.1000000000000014,-0.512332755542,0.515895746184,14.9685874379,0.096863418913,0.110436030623,0.0,-0.96078558478,0.817788775425,4.05640546301,0.0800544491603,0.0867518752918,0.0,455.16808054314475,456.3537786267711,455.7915134170185,457.2570465308133
2.1600000000000015,-0.572251546218,0.566928592635,15.2144311978,0.10118489036,0.1156186141,0.0,-1.03699282496,0.883719568931,4.13791501013,0.0467118171694,0.0856151684116,0.0,449.7561612339682,449.6701411087467,451.64074119749563,448.946856236835
2.2200000000000015,-0.636948348819,0.62207988842,15.4659883746,0.103564858054,0.120366352207,0.0,-1.12003894406,0.954866197739,4.24675225593,0.0193319972401,0.0611979030032,0.0,459.7147050698892,457.7802941229561,461.29512074462644,459.12843424284966
2.2800000000000016,-0.706709460732,0.681526652326,15.7239302946,0.104737424349,0.124705276479,0.0,-1.20570511303,1.02674524848,4.35077021663,0.0199609904539,0.0883824536696,0.0,458.0839752999472,460.24445937209094,459.11573763613114,459.16559263316486
2.3400000000000016,-0.781629307673,0.745241105615,15.9874692443,0.106359701866,0.130079774507,0.0,-1.29211719678,1.09714923235,4.43336585328,0.0383670213253,0.0918577184794,0.0,453.57318941643354,453.8587469541582,452.869544842696,454.34793505285546
2.4000000000000017,-0.861650493429,0.813052669239,16.2544571456,0.108947694424,0.136789040488,0.0,-1.37581912059,1.16341667933,4.46590257867,0.051274706962,0.13570284384,0.0,436.65941644583773,440.3125160912193,438.6344999616448,439.7062871076114
2.4600000000000017,-0.947299437268,0.885255484297,16.5267304692,0.11217537862,0.144735985905,0.0,-1.47993659986,1.24358049729,4.60900527731,0.058408853894,0.124993560495,0.0,473.4171266965606,472.60721395228654,474.73978979093005,475.2886343482187
2.520000000000002,-1.03882252065,0.96191551758,16.8038520683,0.115968683244,0.152211467938,0.0,-1.57149610007,1.3120345659,4.62803825045,0.0714304527447,0.123775443087,0.0,436.696836102299,436.6096063157364,436.93751792571055,438.02483871386437
2.580000000000002,-1.13510903803,1.04209399353,17.0765023307,0.120286727048,0.159654730845,0.0,-1.6386309841,1.36089454928,4.46077930135,0.073019646718,0.124605944654,0.0,372.2281327290586,372.3266476835616,372.0895408175551,372.25021015072974
2.640000000000002,-1.23634903367,1.12586860195,17.3441481243,0.124664366774,0.167211650438,0.0,-1.73669285509,1.43192647749,4.46044932652,0.0728424974524,0.128504736816,0.0,429.3662824237888,429.7119974016467,431.5731215673227,431.56246863540724
2.700000000000002,-1.34398123315,1.21424696294,17.6138876394,0.129365900121,0.174332932242,0.0,-1.85174268674,1.51437042765,4.5302262203,0.0875766621747,0.0768529877261,0.0,456.1962230698376,452.06349787004655,453.1074010976533,454.29521477694914
2.760000000000002,-1.45763996685,1.3069184531,17.8821129068,0.134734255997,0.178972422325,0.0,-1.93730173077,1.57506795165,4.41085950383,0.0930153914926,0.0782516632973,0.0,391.58316321050324,391.7189012197929,390.35961335321036,390.8747655504262
2.820000000000002,-1.57723507091,1.4038457033,18.1471318225,0.140118591355,0.183712714778,0.0,-2.04962056351,1.65626623031,4.42273553095,0.0822198642586,0.0804694043738,0.0,435.4922973445139,435.6829156581192,437.1980216672735,436.30434378235475
2.880000000000002,-1.70345311143,1.505574929,18.4117159882,0.145688781928,0.188955296512,0.0,-2.15809907598,1.7351041318,4.39651917205,0.108362101637,0.0984791731005,0.0,423.6820299484907,425.23443595360885,422.9505908352621,425.203885183594
2.940000000000002,-1.83688377676,1.61258467984,18.6777987662,0.152533456435,0.194827431836,0.0,-2.29011146696,1.83242464123,4.47215377469,0.123572308414,0.0966205976006,0.0,458.4996929680384,458.35987911713516,457.1433215526869,458.3649205295072
3.000000000000002,-1.97819823753,1.72543828385,18.9475610402,0.159600785126,0.200502003272,0.0,-2.42087395288,1.9299356655,4.51926149414,0.102553466803,0.0901406991812,0.0,451.3978504803154,450.88199296573526,451.02612211771594,449.3371378134958
3.0600000000000023,-2.12701829877,1.84390496639,19.2178938817,0.165634642757,0.205669407485,0.0,-2.54026852867,2.01939473407,4.49153976876,0.0962591748257,0.0765573377843,0.0,428.04207907329754,426.8907404859905,427.62402506906824,427.0965880983636
3.1200000000000023,-2.28366523704,1.96827866255,19.4891958005,0.171043404519,0.210278522814,0.0,-2.68169116327,2.12679545451,4.55114455547,0.0736827578322,0.0773357358678,0.0,456.54740426870694,456.61401347502715,457.7644696162505,455.97051361922854
3.1800000000000024,-2.44881226972,2.09911524168,19.7636278208,0.175982037359,0.215255700612,0.0,-2.82362893869,2.23472444431,4.59593377902,0.0955662480709,0.0923119708438,0.0,452.7741554970671,453.98298424692024,452.760718545375,454.5233870238419
3.2400000000000024,-2.62178323637,2.23586885494,20.0371051172,0.182052427986,0.220576547859,0.0,-2.94257010847,2.32413082951,4.51986147863,0.110516420794,0.0802019518092,0.0,414.90697818473,413.84932478090326,413.8709604209197,415.1944967481155
3.3000000000000025,-2.80252561428,2.37850726686,20.308339794,0.188449903798,0.22517690501,0.0,-3.08259708496,2.43093108049,4.52077242881,0.0974188509284,0.0684719365482,0.0,441.61849260265313,440.6543768333288,441.47606366105157,440.4038465157559
3.3600000000000025,-2.99204775422,2.52788215478,20.580793481,0.194081722465,0.2290434425,0.0,-3.23515105999,2.54859933393,4.56030981332,0.0855937843785,0.0548383687832,0.0,454.52154801895654,453.4303212291742,456.0696875529455,455.1312455951512
3.4200000000000026,-3.18974601192,2.68352268107,20.851106211,0.199369817257,0.232476931696,0.0,-3.35517745988,2.63975884035,4.45018481422,0.0927831104196,0.0616133204965,0.0,405.49680456612333,406.1076661256259,404.4638547098145,405.1182155257384
3.4800000000000026,-3.39595223475,2.84573241937,21.1198821954,0.205972679021,0.235811635883,0.0,-3.51865598828,2.76761998947,4.5081668937,0.131841688825,0.0394037676669,0.0,462.6837195747425,460.9334456141759,461.0160781025562,464.1018985744672
3.5400000000000027,-3.61098274162,3.01482099503,21.3877563788,0.213559386307,0.238388378953,0.0,-3.64934133797,2.86918506833,4.42085320915,0.112570332656,0.049224060109,0.0,414.7218540115255,415.5848418232866,416.3035033329863,414.6290385921267
3.6000000000000028,-3.83456835175,3.19066754819,21.6529624184,0.220132050938,0.241553177312,0.0,-3.80380652619,2.99277746184,4.41876589929,0.102683852158,0.0589939380518,0.0,444.32416370866855,445.12634302101776,445.41733701157904,444.61845596003764
3.660000000000003,-4.06820892244,3.37465088143,21.9207835272,0.226066289747,0.245069230274,0.0,-3.98447720966,3.14031358929,4.50750338037,0.0900128764197,0.057803295793,0.0,474.6428412761633,474.5535934760572,476.642215797474,475.6803388684864
3.720000000000003,-4.31089943831,3.565888073,22.1865442939,0.231403885235,0.24860181155,0.0,-4.10566338424,3.23458804534,4.35141485784,0.0867677960248,0.0609395866783,0.0,395.09208632266103,395.38410208879696,393.5049595564473,393.21208923295626
3.780000000000003,-4.56311774836,3.76480328205,22.4512523175,0.236645157742,0.252041887659,0.0,-4.30185580676,3.39609438758,4.47088101019,0.0885021811646,0.0489249730983,0.0,487.75721920074415,486.86088611472815,486.3667589700555,486.50225691498804
3.840000000000003,-4.82604091134,3.9724311085,22.7186828591,0.241728866653,0.254858104224,0.0,-4.46256238254,3.52507010745,4.44297110037,0.07585336095,0.042632256492,0.0,442.25382404988403,441.7364264217143,443.2591140399624,442.2240620113852
3.900000000000003,-5.09889962422,4.18805340422,22.985199643,0.246644925454,0.257200717442,0.0,-4.63298796932,3.66251115891,4.440286749,0.0919344559235,0.0306770869189,0.0,452.6765492382691,451.7140103364283,450.9389248064344,452.24158505393183
3.960000000000003,-5.38273705392,4.4126179318,23.2540186001,0.252463026315,0.258852105456,0.0,-4.82836319728,3.82317096286,4.51920697766,0.105496506033,0.020322790505,0.0,479.5624833251836,478.77531379671126,479.35474064466854,480.39162430101186
4.020000000000002,-5.67818190577,4.64674145513,23.5268581464,0.258322496964,0.260108784768,0.0,-5.01988299598,3.98118937455,4.57440446172,0.0734249501605,0.0221601443135,0.0,474.0483861454529,474.1895403714864,476.0596938248965,473.6058947212477
4.080000000000001,-5.98406490909,4.88934789841,23.7989091039,0.262399318288,0.262651957805,0.0,-5.17655592646,4.10584282302,4.49373843992,0.0537825785958,0.066470000952,0.0,430.2167735332002,433.9540825543407,432.0114544319357,430.35514370123843
4.14,-6.29920168957,5.13923702938,24.0652577034,0.266409378896,0.266597428517,0.0,-5.32849796353,4.22389782052,4.38442585661,0.0848728545146,0.0642948241726,0.0,421.5738434501904,421.3892588018154,421.4394709290116,424.12223729460186
4.199999999999998,-6.62421613759,5.39687675064,24.3273480021,0.271662905297,0.270407014871,0.0,-5.50572198816,4.36422515592,4.35125950046,0.0924488531872,0.0618402326093,0.0,449.28519496689074,449.08897604090936,448.3196707402657,448.9412080187013
4.259999999999997,-6.96027314119,5.66328156099,24.588448178,0.277067238575,0.274347047587,0.0,-5.69654652619,4.51604396026,4.35117102711,0.0848400931092,0.0723902290782,0.0,461.1508732800095,461.9866548191172,461.5514930438874,460.9569005880597
4.319999999999996,-7.30718395741,5.93815763421,24.847062602,0.282009921633,0.278634062234,0.0,-5.86764252434,4.64661290899,4.26888065686,0.0769368286698,0.0695017971174,0.0,436.11371665093156,435.8763563218882,435.6502677021568,434.9944070656439
4.379999999999995,-7.66456257589,6.22098758118,25.1009923117,0.286947534481,0.283367515677,0.0,-6.04548124796,4.78112531588,4.1949321531,0.0912852591715,0.0930419058166,0.0,438.2942005677097,440.25165311965253,439.2624774198374,440.4565493873691
4.439999999999993,-8.03227698523,6.5114754219,25.3489237082,0.292190366987,0.289079971252,0.0,-6.21228803047,4.90193934907,4.06916385048,0.0781363181963,0.0992179812433,0.0,422.1616392915719,422.70256697782384,423.20587973459925,422.0789576196293
4.499999999999992,-8.4111247872,6.810197577,25.5924439109,0.296729747103,0.295809756114,0.0,-6.41655100831,5.05539023608,4.04717253902,0.0701706727495,0.130091847047,0.0,458.0160031385248,460.47572345442165,459.67622925530185,459.0486863158546
4.559999999999991,-8.8021122726,7.11787371197,25.8336810288,0.300794447363,0.303924904532,0.0,-6.61706979047,5.20035535957,3.99316473132,0.0623920821123,0.143960629012,0.0,450.28501794306277,451.4223185504602,451.16066379221735,450.5353727587224
4.6199999999999894,-9.20405542994,7.4330672045,26.0677938012,0.304764423668,0.312339572502,0.0,-6.78186901375,5.30610056517,3.81050165131,0.072807224244,0.13153513452,0.0,407.05279938897036,405.9591700848937,406.46681735539926,407.4030857982945
4.679999999999988,-9.6171153587,7.75559276237,26.294046658,0.308770498443,0.320335815652,0.0,-6.98751801576,5.4446153632,3.73044079948,0.0505791490441,0.136530310457,0.0,443.0098652157484,443.4368987500879,446.43435119171806,444.61964231398224
4.739999999999987,-10.0437735434,8.08740661603,26.5185051164,0.311565410569,0.328158803614,0.0,-7.23506324395,5.61540908164,3.75000339556,0.0370691085907,0.113798630056,0.0,480.6921991540196,478.97999297423854,480.2314931489217,479.2064608302866
4.799999999999986,-10.4838842665,8.42800674933,26.7395988822,0.31350354366,0.334680735259,0.0,-7.43603398443,5.73769101795,3.61937711521,0.0204761426321,0.0958145062518,0.0,432.4546968783644,430.9473514510355,432.22223173068886,430.82151622172427
4.859999999999984,-10.935777408,8.77551640221,26.9516216989,0.315168985425,0.340296434108,0.0,-7.62784402733,5.8457602773,3.44796178287,0.0393495519582,0.0887426773259,0.0,418.5970247875626,417.98896612132876,415.8595048428894,417.51020684648705
4.919999999999983,-11.4011592124,9.13106727934,27.1582211333,0.317437358482,0.345510474084,0.0,-7.88538511657,6.00547158169,3.43744240619,0.0345264636831,0.0829385239768,0.0,475.19800858024377,474.75845916339813,474.0972506120683,473.72701124414965
4.979999999999982,-11.8795712252,9.49391999098,27.3572986945,0.319746480891,0.350718695985,0.0,-8.06256759807,6.0895603552,3.19878475961,0.0454136066043,0.0935846824867,0.0,393.63610713458314,394.62764409337353,394.84200899330494,395.8464182684473
5.0399999999999805,-12.3711812743,9.86385283797,27.5482828925,0.322104814523,0.356308733881,0.0,-8.32500005413,6.24107649409,3.16614266226,0.0228507141219,0.092319816337,0.0,469.00571692258,468.9142746952818,470.7888835537371,469.04001339049586
